p_id,u_id,u_rate,review,review_en
e93,임관혁,5,첫 방탈출을 라스트이스케이프에서 하게 되어 방탈출에 중독되어 버렸어요! 짱짱,I got addicted to room escape because I got my first room escape from Last Icecape! The best
a43,임규봉,3,볼링동호회 하고 있습니다. 레인 상태 깔끔 하진 않은데 직원들이 친절하고 사람별로 없어서 쉽게 칠수 있음. 전문적으로 치기보다는 친구들과 잠깐 놀러오면 좋음,"I'm in a bowling club. The lane is not clean, but the staff is kind and there are no people, so it's easy to hit. Rather than playing professionally, it's better to come and play with your friends for a while."
f200,임다은,5,방탈출하는거 벌로 안좋아하는데 동네에 있어서 가봤더니 만족스러웠습니다 직원분들도 너무 친절했어요! 조금 어려웠는데 다음에는 좀 쉬운테마 도전해봐야겠습니다! ,"I don't like room escape as punishment, but I was in town, so I was satisfied. The staff members were so kind! It was a little hard, but I'll try an easy theme next time!"
f190,임다은,5,방탈출하는거 벌로 안좋아하는데 동네에 있어서 가봤더니 만족스러웠습니다 직원분들도 너무 친절했어요! 조금 어려웠는데 다음에는 좀 쉬운테마 도전해봐야겠습니다! ,"I don't like room escape as punishment, but I was in town, so I was satisfied. The staff members were so kind! It was a little hard, but I'll try an easy theme next time!"
b30,임동예,5,정말 굿 한번쯤 와볼만한 유익한곳  ㅎ,A really good place to visit at least once.
a514,임동혁,5,볼링장이 일단 엄청 크고 요즘 시대에 맞춘 시설이라 너무 좋습니다. 또한 당구장도 너무 깔끔합니다. 담배냄새가 없어서 너무 쾌적하네요. 양궁은 접해 보지 못했던 종목이었는데 직접 체험해보니 힘들지만 너무재밌고 계속하고 싶은 생각이 많이 듭니다. 음료나 먹을것도 많아 스포츠를 즐기면서 먹을수 있는 부분이 너무나 좋습니다. 가족끼리 와도 좋겠네요,"First of all, the bowling alley is very big and it's a facility tailored to the times these days. Also, billiards are very neat. It's so pleasant because it doesn't smell like cigarettes. Archery was a sport I've never experienced before, but it's hard to experience in person, but it's so fun and I want to continue. There are many things to drink and eat, so I love the part where I can enjoy sports. You could come with your family."
a614,임동혁,5,볼링장이 일단 엄청 크고 요즘 시대에 맞춘 시설이라 너무 좋습니다. 또한 당구장도 너무 깔끔합니다. 담배냄새가 없어서 너무 쾌적하네요. 양궁은 접해 보지 못했던 종목이었는데 직접 체험해보니 힘들지만 너무재밌고 계속하고 싶은 생각이 많이 듭니다. 음료나 먹을것도 많아 스포츠를 즐기면서 먹을수 있는 부분이 너무나 좋습니다. 가족끼리 와도 좋겠네요,"First of all, the bowling alley is very big and it's a facility tailored to the times these days. Also, billiards are very neat. It's so pleasant because it doesn't smell like cigarettes. Archery was a sport I've never experienced before, but it's hard to experience in person, but it's so fun and I want to continue. There are many things to drink and eat, so I love the part where I can enjoy sports. You could come with your family."
a30,임마,5,야광볼링장을 그렇게 찾았는데..여기 이렇게 정보가 많은줄 몰랐네요..조만간 치러갑니다 ㅋㅋ,That's how I found the glow-in-the-dark bowling alley.I didn't know there was so much information here.It's going to be held soon. LOL
a10,임마,5,야광볼링장을 그렇게 찾았는데..여기 이렇게 정보가 많은줄 몰랐네요..조만간 치러갑니다 ㅋㅋ,That's how I found the glow-in-the-dark bowling alley.I didn't know there was so much information here.It's going to be held soon. LOL
f1611,임민선,5,저렴해서 좋구.... 층별도 다양하게 즐길수 있어서 좋구.... ^^ 숲숨그레이 넘 좋아용 ㅠㅠ,I like it because it's cheap.... I like it because I can enjoy various floors... I love forest breath grey.
e47,임보람,5,방탈출카페 중독인데 엑소더스 홍대가 최고 재밌었어요 난이도 하부터 상까지 모두 해봤는데 올림픽 진짜 동심으로돌아간듯 게임 너무 재밌고 좀비탈출 꼭 해보세요 완전 꿀잼~~!!!!!! ,"I'm addicted to escape room cafes. Exodus Hongdae was the most fun. I've tried everything from the level of difficulty to the level of award, but as if I'm going back to my childhood, the game is so fun and try to escape zombies. It's so much fun!"
e57,임보람,5,방탈출카페 중독인데 엑소더스 홍대가 최고 재밌었어요 난이도 하부터 상까지 모두 해봤는데 올림픽 진짜 동심으로돌아간듯 게임 너무 재밌고 좀비탈출 꼭 해보세요 완전 꿀잼~~!!!!!! ,"I'm addicted to escape room cafes. Exodus Hongdae was the most fun. I've tried everything from the level of difficulty to the level of award, but as if I'm going back to my childhood, the game is so fun and try to escape zombies. It's so much fun!"
c1910,임성록,5,여기 직원분들 너무 친절하고 붙임성도 좋으셔서 커피마시러 갔다가 친구먹고 나왔네요 ㅎ,The staff here are so kind and friendly that I went out to drink coffee and had a friend. Hah!
e27,임성택,1,힌트도 인터폰이 아니고 노트북으로 나오고 힌트가 제대로 안나와서 30분동안 찾다찾다 아무것도  못하고 나왔습니다.,I couldn't find anything for 30 minutes because I couldn't find any hints on my laptop.
a32,임승균,1,"알바천국. 알바랑 친하면 볼링화 안신고 운동화 착용가능, 지인이랑 왔어도 1인당 1레인 사용가능. 알바한테 거슬리면 손해배상 드립. 알바 인성 잘 봤습니다. 좋은 위치에 있어도 장사가 잘 안되는 건 이유가 있겠죠? 사장님은 볼링장 유지 하시고 싶으시면 지금 알바들 잘 모니터링 해보세요. 장사가 생각보다 안되는 이유를 아시게 될 겁니다 ^^","Part-time job heaven. If you're close to a part-timer, you can wear sneakers without wearing them. Even if you're with an acquaintance, you can use a lane 1 for each person. If you're annoyed by a part-timer, you'll get damages. Thank you for your personality. I'm sure there's a reason why business isn't going well even if you're in a If the boss wants to keep the bowling alley, monitor the part-timers now. You'll see why business is worse than you think. ^^"
a514,임우빈,5,깔끔하고 넓고 깻끗해서 너무 좋아요!,"I love it because it's clean, spacious, and clean!"
a614,임우빈,5,깔끔하고 넓고 깻끗해서 너무 좋아요!,"I love it because it's clean, spacious, and clean!"
f1611,임정민,5,아이들 방학이라 집에만 있으니 넘 심심해 해서 왔어요. 온가족이 즐길수 있는것들이라 넘 만족합니다~~ 자주올듯해요.,I came here because I was bored because I stayed at home for my children's vacation. I'm so satisfied because it's something that the whole family can enjoy~~~ I think I'll come often.
b911,임종민,5,최고예요,It's the best.
f1711,임채운,5,고양이들 너무 순하고 착하고 귀여워요~~~^^,"Cats are so gentle, nice, and cute.~~~^^"
f1613,임펄스,1,직원 들이 너무 불친절함. 기본적인 서비스 마인드가 없음. 손님응대를 더럽게 못해서 오히려 손님과 싸우려듬. 코드케이 좋은 리뷰들 많은데 블로그 홍보해주면 할인 많이 해주니까 어쩔 수 없이 해주는거임. 속지마세요! 차라리 서울이스케이프룸 강남점가세요,"The employees are so unkind. No basic service mind. Not being able to serve customers dirty, so I tried to fight them. There are a lot of good reviews for Code K. If you promote your blog, you will get a lot of discounts, so you have no choice but to do it. Don't be fooled! Go to the Seoul Escape Room Gangnam branch instead."
e18,임펄스,1,직원 들이 너무 불친절함. 기본적인 서비스 마인드가 없음. 손님응대를 더럽게 못해서 오히려 손님과 싸우려듬. 코드케이 좋은 리뷰들 많은데 블로그 홍보해주면 할인 많이 해주니까 어쩔 수 없이 해주는거임. 속지마세요! 차라리 서울이스케이프룸 강남점가세요,"The employees are so unkind. No basic service mind. Not being able to serve customers dirty, so I tried to fight them. There are a lot of good reviews for Code K. If you promote your blog, you will get a lot of discounts, so you have no choice but to do it. Don't be fooled! Go to the Seoul Escape Room Gangnam branch instead."
e314,임헌영,5,"음향, 퍼즐, 인테리어 모두 리얼해서 몰입 짱이네요~","The sound, puzzle, interior design are all so real that it's so immersive."
g315,임형순,5,사장님 대박,The boss is awesome.
a21,입맛까다로운카비,1,만원에 세판 여기저기 다 붙여놓고 이제는 적용 안된다네요. 새벽에 그거보고 거기까지 걸어갔는데 장난하시나 ㅋㅋㅋㅋㅋ 맥주 네병 이만오천원 대화료 네개 만원 네명이서 두판 오만 육천원입니다. 가격표 떡하니 붙어있는데 양아치처럼 장사하지마세요.,"It's 10,000 won and I put all three editions here and there, and now it doesn't apply. I saw it at dawn and walked there. Are you kidding me? Four bottles of beer, 25,000 won. Four 10,000 won for a conversation. Four people, 56,000 won for two rounds. The price tag is stuck on it, so don't do business like a bully."
f197,잉왜또화내요,1,남자 알바생들 왜 이렇게 불친절함 ㅋㅋㅋ 돈 주고 술 사 먹는데 태도가 퉁명스러워서 주문하기 눈치 보임. 가게는 청소도 안 하는지 곳곳에 먼지 거미줄 가득입니다. 지하라서 화장실 냄새도 나요. 맛은 보통 칵테일에 물탄 맛이구요. 다른 무한리필 칵테일집 가세요. ,"Why are male part-timers so unfriendly? They're paying for drinks, but they seem to be ordering because they're so blunt. The store is full of dusty cobwebs all over it doesn't even clean. It smells like a bathroom because it's underground. It usually tastes like a cocktail with water. Go to another unlimited refill cocktail restaurant."
f207,잉왜또화내요,1,남자 알바생들 왜 이렇게 불친절함 ㅋㅋㅋ 돈 주고 술 사 먹는데 태도가 퉁명스러워서 주문하기 눈치 보임. 가게는 청소도 안 하는지 곳곳에 먼지 거미줄 가득입니다. 지하라서 화장실 냄새도 나요. 맛은 보통 칵테일에 물탄 맛이구요. 다른 무한리필 칵테일집 가세요. ,"Why are male part-timers so unfriendly? They're paying for drinks, but they seem to be ordering because they're so blunt. The store is full of dusty cobwebs all over it doesn't even clean. It smells like a bathroom because it's underground. It usually tastes like a cocktail with water. Go to another unlimited refill cocktail restaurant."
e77,자양주민,1,알바들 교육 아예 안하는 곳. 진짜 불친절하고 전부다 세상 귀찮은 자세. 특히 금 저녁 남자알바. 뭘 못물어보겠음. 방 컨텐츠는 좋은데 재방문 의사 전혀 없음,"A place where part-timers don't train at all. It's really unkind and everything is a bothersome attitude. Especially a part-time job this evening. I can't ask you a question. Room content is good, but no intention of revisiting"
f2214,자양주민,1,알바들 교육 아예 안하는 곳. 진짜 불친절하고 전부다 세상 귀찮은 자세. 특히 금 저녁 남자알바. 뭘 못물어보겠음. 방 컨텐츠는 좋은데 재방문 의사 전혀 없음,"A place where part-timers don't train at all. It's really unkind and everything is a bothersome attitude. Especially a part-time job this evening. I can't ask you a question. Room content is good, but no intention of revisiting"
